Date,Open,High,Low,Close,Adj Close,Volume
2020-05-28,1653.073975,1705.658081,1652.268066,1695.987427,1401.077271,9006747
2020-05-29,1691.958008,1703.441895,1664.557861,1684.100586,1391.257446,16228926
2020-06-01,1704.046265,1704.046265,1666.572632,1674.026978,1382.935425,6674682
2020-06-02,1662.946045,1674.430054,1652.671143,1662.744629,1373.615112,8054895
2020-06-03,1671.206421,1681.078491,1660.125488,1676.847656,1385.265869,7224635
2020-06-04,1683.294678,1700.419800,1656.096069,1663.349121,1374.114258,9799042
2020-06-05,1654.282837,1663.147583,1639.978394,1649.649048,1362.796509,8342135
2020-06-08,1626.882690,1661.737305,1622.248901,1652.671143,1365.293213,12092776
2020-06-09,1654.081421,1706.061035,1651.679810,1654.685791,1366.957520,10640964
2020-06-10,1644.410645,1678.459351,1641.791626,1662.744629,1373.615112,7389762
2020-06-11,1662.341675,1668.990356,1627.688599,1627.688599,1344.654785,6971964
2020-06-12,1613.988525,1634.538574,1597.669312,1610.966431,1330.840454,6858083
2020-06-15,1597.205933,1657.506348,1573.291260,1612.578247,1332.171997,6848547
2020-06-16,1625.472412,1646.626953,1617.212158,1643.604858,1357.803467,7640841
2020-06-17,1655.693115,1682.690308,1651.908447,1677.250610,1385.598633,7198654
2020-06-18,1679.668213,1680.071167,1652.671143,1659.319580,1370.785645,3818461
2020-06-19,1663.953491,1688.130127,1655.088745,1669.191650,1378.941162,13716838
2020-06-22,1666.371094,1690.969849,1652.469604,1657.103394,1368.954712,12191878
2020-06-23,1671.609375,1689.741821,1650.454956,1686.719849,1393.421387,6012515
2020-06-24,1674.228516,1676.847656,1638.970947,1646.626953,1360.300049,7851216
2020-06-25,1639.776855,1661.334351,1627.688599,1656.499023,1368.455566,6974743
2020-06-26,1664.356445,1683.899048,1653.879883,1659.118042,1370.619263,6554815
2020-06-29,1654.282837,1678.056519,1654.282837,1676.646240,1385.099243,6458297
2020-06-30,1655.894653,1670.803467,1639.172485,1648.641602,1361.964355,7022895
2020-07-01,1646.425415,1654.887207,1630.509155,1649.447510,1362.630127,7150175
2020-07-02,1656.499023,1665.565186,1644.216309,1661.737305,1372.782837,5343773
2020-07-03,1668.788818,1676.077026,1633.329834,1637.762207,1352.976929,3282262
2020-07-06,1662.140259,1672.616699,1638.568115,1662.543213,1373.448608,5842928
2020-07-07,1648.843140,1648.843140,1611.772339,1628.897461,1345.653442,11355623
2020-07-08,1621.040039,1639.978394,1612.779663,1616.406250,1335.333984,5421974
2020-07-09,1623.256226,1631.654541,1601.900146,1604.519409,1325.514526,8212392
2020-07-10,1595.453125,1606.534058,1579.335449,1586.588379,1310.701416,15389302
2020-07-13,1591.826660,1614.189941,1584.573730,1609.153198,1329.342285,4126497
2020-07-14,1605.728149,1628.091553,1596.661987,1615.801758,1334.834839,7738678
2020-07-15,1640.582764,1668.385742,1632.322388,1662.543213,1373.448608,7737317
2020-07-16,1659.923950,1667.781372,1641.993042,1641.993042,1356.471802,5389386
2020-07-17,1651.865234,1676.646240,1639.978394,1672.415283,1381.603882,6720678
2020-07-20,1662.140259,1682.085938,1639.978394,1660.528442,1371.784058,6871237
2020-07-21,1653.073975,1664.960815,1630.509155,1635.747437,1351.312256,7400740
2020-07-22,1634.941650,1641.993042,1616.607666,1616.607666,1335.500488,7411724
2020-07-23,1620.234131,1639.575439,1611.772339,1619.629761,1337.997070,4334000
2020-07-24,1586.991333,1601.295776,1578.529541,1591.826660,1315.028809,12891762
2020-07-27,1586.386841,1599.683960,1580.947144,1595.050171,1317.691772,6807103
2020-07-28,1599.482544,1621.644409,1594.445801,1616.406250,1335.333984,8428062
2020-07-29,1601.094360,1643.604858,1557.576538,1565.232422,1293.058838,11432875
2020-07-30,1567.247070,1579.206543,1521.992554,1540.451416,1272.586792,7853098
2020-07-31,1526.146851,1565.836792,1526.146851,1541.055786,1273.086304,8318464
2020-08-03,1544.480835,1600.087036,1541.257324,1597.064941,1319.356079,5541827
2020-08-04,1587.192749,1598.878174,1571.520264,1584.573730,1309.037231,6553182
2020-08-05,1596.863403,1603.914917,1574.701660,1584.775146,1309.203369,7459101
2020-08-06,1578.529541,1582.760376,1551.733765,1561.404419,1289.896606,5323419
2020-08-07,1568.456055,1577.557373,1557.576538,1566.642700,1294.223999,5561925
2020-08-10,1570.470703,1576.514771,1560.397095,1564.628052,1292.559692,4532272
2020-08-11,1575.507446,1612.981201,1572.554932,1587.595703,1311.533569,5376130
2020-08-12,1595.050171,1631.113647,1586.789917,1623.457642,1341.159668,8549156
2020-08-13,1591.423706,1605.325195,1577.522217,1581.350098,1325.769043,4787432
2020-08-14,1571.478027,1580.120117,1541.055786,1547.099976,1297.054443,6986564
2020-08-17,1551.330933,1580.947144,1541.861694,1567.045654,1313.776489,5654489
2020-08-18,1566.441162,1572.082397,1547.301392,1550.323486,1299.756836,8857913
2020-08-19,1549.114746,1566.441162,1541.257324,1562.210327,1309.722412,4093914
2020-08-20,1550.525024,1561.001465,1536.220459,1536.220459,1287.933350,9327262
2020-08-21,1531.183716,1550.525024,1521.916016,1526.348389,1279.656738,6496055
2020-08-24,1538.033691,1555.480225,1521.916016,1532.392456,1284.723877,4223293
2020-08-25,1538.033691,1555.561768,1527.758667,1528.967529,1281.852661,8385120
2020-08-26,1526.348389,1531.183716,1515.541504,1521.916016,1275.940674,3905850
2020-08-27,1518.894043,1530.176392,1504.992432,1504.992432,1261.752319,4496228
2020-08-28,1513.252686,1519.699829,1482.427612,1482.830444,1243.172119,6497966
2020-09-01,1497.135010,1499.754150,1449.587646,1456.437744,1221.045044,11620891
2020-09-02,1466.511353,1511.661133,1464.496582,1500.157104,1257.698608,7683067
2020-09-03,1508.215942,1519.901245,1476.987915,1481.621704,1242.158813,6345683
2020-09-04,1465.705444,1486.054077,1439.111206,1445.759766,1212.093018,10034552
2020-09-07,1456.639160,1510.029175,1456.639160,1507.007080,1263.441406,6321828
2020-09-08,1504.992432,1522.933472,1493.709961,1503.783569,1260.738770,6205371
2020-09-09,1510.029175,1550.525024,1509.424805,1543.876343,1294.351807,7789268
2020-09-10,1536.421997,1545.286743,1520.505737,1528.161621,1281.176880,5071604
2020-09-11,1528.363159,1538.839600,1525.945557,1535.011719,1286.919922,4799611
2020-09-14,1538.436646,1541.458740,1516.073364,1526.751343,1279.994385,4592295
2020-09-15,1525.542480,1541.660156,1521.110107,1536.019043,1287.764404,7711565
2020-09-16,1529.773438,1542.667603,1520.505737,1520.505737,1274.758301,5852016
2020-09-17,1515.267456,1541.257324,1513.655640,1531.989624,1284.386230,7170020
2020-09-18,1527.758667,1559.470337,1522.923340,1536.824951,1288.440186,18161294
2020-09-21,1521.311646,1524.938110,1490.889404,1498.545288,1256.347290,6868334
2020-09-22,1500.358643,1510.029175,1481.218750,1490.486450,1249.590942,6195139
2020-09-23,1508.618896,1528.564575,1498.948242,1504.387939,1261.245605,8694662
2020-09-24,1494.717407,1503.597168,1463.892212,1467.115845,1229.997437,6857247
2020-09-25,1462.884888,1488.471680,1460.668701,1485.248169,1245.199097,5415441
2020-09-28,1495.926147,1500.157104,1473.159912,1473.965820,1235.740356,7440568
2020-09-29,1476.182007,1486.177002,1456.437744,1466.309937,1229.321777,6697560
2020-09-30,1457.445068,1488.068848,1453.617188,1462.683350,1226.281616,9905840
2020-10-01,1479.405518,1485.651123,1454.322266,1454.423096,1219.356567,5967011
2020-10-02,1444.147949,1455.631958,1438.909668,1455.228882,1220.031738,6775971
2020-10-05,1456.437744,1466.108398,1449.386353,1460.467163,1224.423340,3624649
2020-10-06,1459.258423,1461.904663,1433.412598,1440.521484,1207.701294,7363951
2020-10-07,1441.327393,1448.378906,1422.187622,1426.418457,1195.877441,9874018
2020-10-08,1424.403809,1446.565674,1422.389160,1435.887695,1203.816284,7585735
2020-10-09,1436.492065,1459.661255,1436.492065,1457.848145,1222.227905,7161456
2020-10-12,1449.386353,1458.452515,1441.931763,1441.931763,1208.883545,4928561
2020-10-13,1447.774536,1458.855347,1440.521484,1449.990723,1215.640137,5723030
2020-10-14,1463.287842,1472.354004,1436.089111,1436.089111,1203.985474,15737631
2020-10-15,1424.605347,1427.022949,1386.325684,1386.325684,1162.264771,11264099
2020-10-16,1400.227173,1427.627319,1397.564819,1420.374390,1190.810425,10965272
2020-10-19,1421.784668,1431.858154,1406.875854,1406.875854,1179.493774,4102222
2020-10-20,1414.128662,1418.964111,1390.355103,1390.355103,1165.642944,5830083
2020-10-21,1398.010986,1398.615356,1362.149048,1363.559448,1143.178101,10411203
2020-10-22,1354.694580,1355.903442,1334.144531,1343.009277,1125.949341,9832252
2020-10-23,1343.009277,1364.566650,1339.987183,1353.687256,1134.901489,6502458
2020-10-26,1349.657959,1370.409424,1339.987183,1354.694580,1135.745850,6196557
2020-10-27,1349.456421,1373.834351,1344.822510,1371.013794,1149.427612,9837818
2020-10-28,1354.493164,1378.266846,1312.184082,1333.741577,1118.179565,16378969
2020-10-29,1317.019531,1350.866699,1302.714966,1313.795898,1101.457397,21183952
2020-10-30,1304.729736,1314.803345,1293.447266,1301.304688,1090.984985,8581492
2020-11-02,1309.766479,1336.965088,1303.520874,1334.547485,1118.854858,12380866
2020-11-03,1345.225464,1365.977051,1340.994629,1365.977051,1145.205078,8882099
2020-11-04,1370.207886,1432.261230,1313.382935,1425.411255,1195.033203,13476316
2020-11-05,1443.946533,1444.147949,1406.472778,1414.330200,1185.743164,11106610
2020-11-06,1406.674316,1429.440552,1401.234619,1409.293457,1181.520508,9910990
2020-11-09,1419.366943,1462.280396,1413.121460,1438.708252,1206.181152,12663049
2020-11-10,1434.880249,1490.687866,1432.462646,1478.398193,1239.456299,11527702
2020-11-11,1479.607056,1493.105591,1471.951050,1474.167358,1235.909180,9006387
2020-11-12,1450.595093,1465.302490,1444.551025,1457.042236,1241.554321,8297336
2020-11-13,1460.668701,1462.683350,1440.489258,1447.572998,1233.485596,16059841
2020-11-16,1443.745117,1466.914307,1439.917114,1452.811279,1237.949219,7762933
2020-11-17,1450.192261,1476.292847,1403.853760,1413.121460,1204.129272,18016467
2020-11-18,1400.227173,1430.649414,1373.935181,1384.915405,1180.094727,13055921
2020-11-19,1382.094849,1414.733154,1380.080078,1405.264038,1197.433838,12715222
2020-11-20,1400.025757,1414.934570,1392.772827,1403.853760,1196.232300,7784945
2020-11-23,1402.040527,1403.853760,1376.050659,1376.050659,1172.541016,12990950
2020-11-24,1381.087402,1392.369751,1367.790283,1390.153564,1184.558105,12793800
2020-11-25,1396.399292,1406.875854,1378.669800,1388.743286,1183.356445,9665669
2020-11-26,1395.190430,1407.480225,1391.563843,1400.227173,1193.141968,14816365
2020-11-27,1390.758057,1401.637451,1383.303589,1393.780151,1187.648193,20930630
2020-11-30,1394.787476,1407.077148,1380.080078,1380.080078,1175.974487,13358474
2020-12-01,1370.812378,1404.861084,1370.812378,1391.161011,1185.416504,9133385
2020-12-02,1392.772827,1412.114014,1386.893799,1403.853760,1196.232300,9499399
2020-12-03,1403.249268,1409.092041,1377.057983,1384.915405,1180.094727,9092003
2020-12-04,1390.556641,1408.286133,1387.534546,1396.197754,1189.708496,7980481
2020-12-07,1406.674316,1429.037598,1401.637451,1408.084595,1199.837280,7724106
2020-12-08,1401.033081,1415.337646,1389.952148,1415.337646,1206.017700,7051596
2020-12-09,1416.143555,1429.723755,1400.630249,1409.092041,1200.696045,8912307
2020-12-10,1423.597900,1444.752441,1410.300781,1427.828857,1216.661499,7153775
2020-12-11,1430.447876,1439.412354,1417.755249,1423.597900,1213.056519,9713807
2020-12-14,1419.971436,1427.022949,1403.047852,1403.047852,1195.545532,19513361
2020-12-15,1395.593384,1399.622803,1365.775635,1367.991821,1165.673950,21228779
2020-12-16,1375.043335,1391.362549,1371.215332,1374.237427,1170.995850,13225840
2020-12-17,1377.863892,1394.594116,1368.193237,1374.438843,1171.167236,7948739
2020-12-18,1375.043335,1387.937378,1364.494141,1366.380005,1164.300659,13322332
2020-12-21,1377.662354,1387.534546,1345.829956,1350.262329,1150.566650,10263281
2020-12-22,1347.844604,1360.940308,1340.188721,1359.731445,1158.635254,7202826
2020-12-23,1353.687256,1353.687256,1339.987183,1347.240234,1147.991333,5419513
2020-12-24,1344.822510,1351.269653,1338.576904,1342.404907,1143.871338,2612450
2020-12-29,1361.343140,1392.772827,1360.431519,1375.849243,1172.369263,7180555
2020-12-30,1379.072754,1392.571289,1367.588745,1367.991821,1165.673950,4775894
2020-12-31,1359.932861,1367.588745,1346.434326,1351.874023,1151.939941,3742666
2021-01-04,1368.193237,1399.355835,1367.387329,1386.124146,1181.124634,7177382
2021-01-05,1390.355103,1396.399292,1378.871216,1385.519775,1180.609741,7017267
2021-01-06,1385.116821,1433.469971,1374.640259,1418.762573,1208.936157,12970994
2021-01-07,1457.243652,1457.243652,1398.816895,1408.286133,1200.008911,8396925
2021-01-08,1410.905151,1418.762573,1396.600708,1418.762573,1208.936157,7395204
2021-01-11,1415.538940,1423.396362,1401.033081,1405.264038,1197.433838,7629132
2021-01-12,1405.666870,1409.293457,1377.057983,1377.057983,1173.399292,9750633
2021-01-13,1370.207886,1388.541870,1370.207886,1382.699219,1178.206055,12758771
2021-01-14,1380.684448,1406.875854,1375.446167,1403.652222,1196.060425,18404664
2021-01-15,1395.996338,1425.401123,1390.355103,1424.000854,1213.399780,8084203
2021-01-18,1419.366943,1423.597900,1408.890503,1410.300781,1201.725708,7125364
2021-01-19,1414.733154,1426.619995,1410.099243,1420.777344,1210.652832,5537390
2021-01-20,1407.278687,1420.575806,1383.907959,1389.952148,1184.386475,12248899
2021-01-21,1374.841797,1397.406616,1373.741821,1374.841797,1171.510864,11800010
2021-01-22,1377.460938,1394.183105,1370.876831,1390.355103,1184.729858,6434646
2021-01-25,1400.227173,1426.418457,1395.593384,1415.337646,1206.017700,6441039
2021-01-26,1415.337646,1433.873047,1415.337646,1420.172852,1210.137817,12201384
2021-01-27,1423.194946,1424.605347,1405.465454,1411.106689,1202.412476,9247425
2021-01-28,1398.010986,1409.897827,1387.014648,1397.406616,1190.738770,7836487
2021-01-29,1372.021240,1384.034912,1362.149048,1366.984375,1164.815796,10518781
2021-02-01,1370.006470,1377.162720,1361.746094,1366.984375,1164.815796,8258867
2021-02-02,1363.156372,1381.087402,1358.925537,1378.065308,1174.257813,5301508
2021-02-03,1379.677124,1395.190430,1291.328857,1291.432617,1100.437378,29539967
2021-02-04,1289.417847,1334.039795,1287.000244,1294.454590,1103.012451,17595240
2021-02-05,1287.403076,1301.909058,1265.644165,1275.113403,1086.531982,17359960
2021-02-08,1284.381104,1299.854126,1275.113403,1279.344360,1090.136841,12527364
2021-02-09,1277.732544,1293.648804,1274.307495,1286.395752,1096.145508,11683826
2021-02-10,1296.066406,1301.304688,1275.516357,1284.381104,1094.428833,12718080
2021-02-11,1284.381104,1292.439941,1264.435425,1264.435425,1077.433105,10878901
2021-02-12,1269.472168,1288.007568,1262.420654,1287.403076,1097.003906,9806122
2021-02-15,1292.641357,1305.525513,1270.681030,1296.670776,1104.901001,6616570
2021-02-16,1298.484131,1304.326782,1273.054321,1282.366455,1092.712158,6597898
2021-02-17,1275.113403,1289.663696,1269.875122,1285.791382,1095.630737,9589633
2021-02-18,1269.270752,1282.467041,1239.251343,1248.116211,1087.851440,13863623
2021-02-19,1234.617554,1242.164673,1221.521851,1224.141113,1066.954834,17699004
2021-02-22,1220.111572,1234.879517,1210.109619,1214.269043,1058.350586,15174950
2021-02-23,1214.269043,1247.217651,1204.799805,1223.738159,1066.603638,10923425
2021-02-24,1216.283691,1230.789551,1208.023438,1221.924927,1065.023071,11249875
2021-02-25,1223.939575,1229.379272,1213.664551,1224.947021,1067.657227,6889781
2021-02-26,1211.045410,1259.962646,1199.561523,1199.561523,1045.531250,12123023
2021-03-01,1211.448364,1224.333496,1204.598267,1209.433716,1054.136108,7603177
2021-03-02,1209.836548,1232.025757,1207.217529,1217.693970,1061.335693,8536692
2021-03-03,1225.752808,1231.394043,1207.620361,1216.686646,1060.457397,9191958
2021-03-04,1215.880737,1243.280884,1212.858643,1233.207275,1074.856812,12731841
2021-03-05,1221.320557,1256.175049,1219.708740,1252.145630,1091.363403,11158029
2021-03-08,1257.182373,1264.838257,1230.588257,1261.413330,1099.441162,8810721
2021-03-09,1261.211792,1280.351563,1257.988281,1267.658936,1104.884521,10599713
2021-03-10,1256.779541,1275.314941,1256.376465,1273.300049,1109.801392,14922999
2021-03-11,1281.963379,1281.963379,1258.995728,1265.241333,1102.777588,9582809
2021-03-12,1267.457520,1276.085449,1264.636841,1269.069214,1106.113892,5884854
2021-03-15,1272.897217,1281.852539,1265.764160,1275.314941,1111.557495,9985685
2021-03-16,1284.381104,1300.498779,1281.761841,1300.498779,1133.507813,9707067
2021-03-17,1293.850220,1316.616455,1292.842896,1296.872314,1130.347046,10643088
2021-03-18,1297.678223,1310.370850,1287.806152,1307.751831,1139.829590,9761350
2021-03-19,1304.326782,1310.572388,1296.666748,1305.737061,1138.073486,20853812
2021-03-22,1310.572388,1320.847412,1300.498779,1311.579712,1143.166016,14504637
2021-03-23,1309.766479,1318.228271,1298.081055,1307.751831,1139.829590,19926311
2021-03-24,1307.348755,1308.154663,1286.194336,1294.253174,1128.064087,9554949
2021-03-25,1292.238525,1300.710327,1286.395752,1294.454590,1128.239624,15201754
2021-03-26,1294.454590,1307.348755,1292.988892,1306.744385,1138.951294,8936233
2021-03-29,1313.795898,1322.459229,1292.983887,1318.832642,1149.487549,8023440
2021-03-30,1319.840088,1324.740845,1309.162109,1316.616455,1147.555786,6444078
2021-03-31,1314.601807,1317.220947,1297.476685,1297.476685,1130.873535,9906069
2021-04-01,1300.297241,1306.945923,1280.956055,1287.000244,1121.742432,6869887
2021-04-06,1293.850220,1305.334106,1290.828247,1299.290039,1132.454224,15290225
2021-04-07,1300.095947,1316.406006,1297.476685,1310.169434,1141.936646,8153739
2021-04-08,1309.766479,1331.323853,1307.751831,1331.323853,1160.374634,14306724
2021-04-09,1327.093018,1332.129761,1313.795898,1329.309204,1158.618652,6998298
2021-04-12,1324.675415,1325.884155,1301.909058,1307.147461,1139.302856,7704631
2021-04-13,1301.707642,1309.363525,1293.850220,1297.275146,1130.698242,7728479
2021-04-14,1300.297241,1310.773804,1296.191284,1299.088501,1132.278687,5009557
2021-04-15,1295.059082,1399.219849,1278.426636,1358.321045,1183.905396,22495379
2021-04-16,1366.178467,1373.834351,1353.687256,1356.306396,1182.149536,14799003
2021-04-19,1351.269653,1363.041626,1341.397461,1347.844604,1174.774170,8062584
2021-04-20,1342.203369,1354.896118,1332.532837,1334.950439,1163.535645,8413077
2021-04-21,1341.800537,1364.365356,1337.535278,1357.918213,1183.554199,8299352
2021-04-22,1356.910767,1363.760864,1350.866699,1358.321045,1183.905396,5512258
2021-04-23,1355.299072,1359.932861,1345.225464,1352.478516,1178.812988,5284316
2021-04-26,1350.060791,1360.134399,1345.426880,1350.463745,1177.057007,4652145
2021-04-27,1351.874023,1358.334229,1343.786987,1346.635742,1173.720459,9877100
2021-04-28,1331.928345,1379.878540,1323.063599,1346.434326,1173.545166,9057163
2021-04-29,1344.621094,1356.527954,1334.235229,1339.382813,1167.398804,4633038
2021-04-30,1340.591553,1358.724121,1340.591553,1349.456421,1176.178955,8174208
2021-05-04,1347.844604,1362.592285,1341.397461,1342.001953,1169.681641,14799706
2021-05-05,1340.793091,1363.760864,1340.793091,1349.456421,1176.178955,6564098
2021-05-06,1352.075439,1362.552002,1344.419556,1354.090210,1180.217896,13074932
2021-05-07,1356.910767,1371.114624,1354.896118,1365.574097,1190.227173,4489879
2021-05-10,1364.969727,1368.735229,1357.313843,1361.746094,1186.890625,7515189
2021-05-11,1353.888794,1357.918213,1329.309204,1339.987183,1167.925659,23065574
2021-05-12,1336.562256,1360.940308,1335.554810,1357.716675,1183.378662,9994276
2021-05-13,1345.829956,1366.782959,1340.563354,1363.357910,1188.295288,5157519
2021-05-14,1375.043335,1383.867676,1370.207886,1380.483032,1203.221436,9786489
2021-05-17,1384.713867,1395.996338,1373.028564,1389.750732,1211.299438,6067555
2021-05-18,1388.138916,1391.563843,1375.849243,1385.922729,1207.962769,6659869
2021-05-19,1379.677124,1383.706543,1366.984375,1376.856445,1200.060791,5724475
2021-05-20,1362.954956,1373.431519,1357.313843,1370.006470,1215.049194,6891541
2021-05-21,1366.782959,1373.431519,1355.299072,1364.969727,1210.582275,6319103
2021-05-24,1370.006470,1374.841797,1360.134399,1364.566650,1210.224609,3297676
2021-05-25,1359.328491,1370.244141,1355.975952,1361.947632,1207.901978,8931613
2021-05-26,1360.738770,1367.052856,1356.104858,1363.156372,1208.973999,4055402
2021-05-27,1358.724121,1359.932861,1337.972534,1349.859253,1197.181030,20910494
2021-05-28,1343.815186,1361.947632,1343.613647,1354.090210,1200.933228,12840033
2021-06-01,1363.760864,1368.646484,1347.038696,1347.643066,1195.215332,5749925
2021-06-02,1345.628418,1356.910767,1344.658325,1349.657959,1197.002319,9590017
2021-06-03,1350.262329,1358.321045,1340.188721,1353.284302,1200.218384,5051020
2021-06-04,1359.328491,1364.768188,1350.677246,1364.163818,1209.867310,3291361
2021-06-07,1362.753540,1371.259644,1353.284302,1362.350586,1208.259521,3812785
2021-06-08,1361.343140,1377.081177,1360.940308,1361.746094,1207.723267,11633943
2021-06-09,1361.141724,1393.780151,1358.522583,1390.556641,1233.275024,8161965
2021-06-10,1397.608154,1415.110840,1394.509399,1406.875854,1247.748535,8105373
2021-06-11,1410.502319,1418.561157,1409.494873,1413.725830,1253.823730,6016800
2021-06-14,1414.934570,1424.393677,1411.912598,1417.755249,1257.397461,5353455
2021-06-15,1429.037598,1434.275879,1420.922363,1427.425903,1265.974121,6709081
2021-06-16,1421.180298,1462.280396,1420.978760,1446.162720,1282.591675,12910016
2021-06-17,1430.447876,1447.975952,1428.030273,1445.961304,1282.413330,24874287
2021-06-18,1445.961304,1449.386353,1430.649414,1433.873047,1271.692139,17606562
2021-06-21,1428.836182,1436.895020,1417.025879,1425.411255,1264.187378,4941881
2021-06-22,1419.568481,1423.573730,1401.436035,1405.062500,1246.140259,6276840
2021-06-23,1391.966919,1454.221558,1381.691772,1419.568481,1259.005371,13662135
2021-06-24,1425.008179,1428.030273,1411.509644,1421.381714,1260.613647,10170620
2021-06-25,1424.605347,1427.828857,1413.524292,1423.597900,1262.579224,6120218
2021-06-28,1420.575806,1435.283325,1416.747925,1431.656860,1269.726563,5374721
2021-06-29,1428.836182,1442.536255,1425.612549,1436.089111,1273.657837,4807282
2021-06-30,1438.909668,1441.730347,1426.821533,1429.843506,1268.118286,7260330
2021-07-01,1445.155396,1449.789185,1434.074341,1448.580444,1284.735718,5588254
2021-07-02,1448.781860,1459.734863,1444.953857,1448.378906,1284.557251,6552344
2021-07-05,1452.206909,1454.624512,1438.103882,1442.939209,1279.733032,2490716
2021-07-06,1439.514160,1450.595093,1437.297974,1444.752441,1281.340942,3872829
2021-07-07,1445.759766,1449.184814,1436.895020,1447.572998,1283.842651,5387795
2021-07-08,1440.521484,1443.342041,1427.627319,1436.492065,1274.014893,8387291
2021-07-09,1442.334839,1450.998047,1435.484741,1445.759766,1282.234253,6400994
2021-07-12,1438.708252,1452.811279,1429.037598,1449.386353,1285.450806,4882344
2021-07-13,1443.745117,1454.826050,1440.521484,1454.826050,1290.275269,4707221
2021-07-14,1449.184814,1452.005371,1438.305298,1448.378906,1284.557251,5906293
2021-07-15,1448.378906,1450.095459,1417.150757,1417.352295,1257.040039,6067368
2021-07-16,1422.187622,1435.081787,1417.521484,1435.081787,1272.764160,7640363
2021-07-19,1434.880249,1451.602539,1411.912598,1424.403809,1263.293823,8788349
2021-07-20,1431.858154,1435.686157,1419.366943,1422.791992,1261.864380,10932918
2021-07-21,1421.986084,1442.536255,1418.964111,1424.202271,1263.115234,6331233
2021-07-22,1422.187622,1426.619995,1412.950073,1419.971436,1259.362915,4373612
2021-07-23,1418.964111,1429.642090,1416.546387,1426.418457,1265.080688,3389315
2021-07-26,1421.583252,1426.015625,1403.450806,1410.099243,1250.607178,4151193
2021-07-27,1403.047852,1412.114014,1393.442749,1409.494873,1250.071289,5421837
2021-07-28,1399.219849,1436.693604,1393.578613,1411.912598,1252.215698,8705855
2021-07-29,1420.172852,1435.283325,1412.114014,1416.747925,1256.504028,7088236
2021-07-30,1415.942017,1431.455322,1408.688965,1428.231812,1266.688965,7626541
2021-08-02,1431.858154,1438.103882,1416.747925,1438.103882,1275.444336,6269612
2021-08-03,1445.155396,1453.214233,1432.865601,1443.946533,1280.626221,7482667
2021-08-04,1450.595093,1451.803955,1440.723022,1444.147949,1280.804810,4680458
2021-08-05,1448.983276,1455.228882,1447.170044,1452.609741,1288.309570,6435317
2021-08-06,1454.826050,1456.236328,1442.133301,1446.968628,1283.306274,6324201
2021-08-09,1448.781860,1459.661255,1447.371582,1459.056885,1294.027588,6834541
2021-08-10,1452.005371,1460.265747,1450.595093,1456.639160,1291.883301,6796352
2021-08-11,1458.250977,1483.314087,1456.437744,1476.182007,1309.215698,6483427
2021-08-12,1478.801147,1485.651123,1224.775757,1484.845337,1316.899048,4031646
2021-08-13,1490.083496,1505.999756,1487.665894,1502.776245,1332.801880,5874824
2021-08-16,1500.963013,1510.432129,1494.806030,1510.230713,1339.413086,5344319
2021-08-17,1503.783569,1531.586670,1500.358643,1527.557251,1354.780029,8217838
2021-08-18,1533.601440,1540.048462,1519.901245,1537.026367,1363.177734,6126916
2021-08-19,1505.798340,1524.938110,1497.739380,1524.736572,1373.501465,6312047
2021-08-20,1527.154297,1531.989624,1516.274780,1526.549927,1375.135010,5650396
2021-08-23,1534.004272,1536.824951,1509.626343,1513.454224,1363.338135,3913181
2021-08-24,1511.842407,1511.842407,1481.621704,1494.717407,1346.459961,6540031
2021-08-25,1488.874756,1496.602051,1487.665894,1493.709961,1345.552246,4021824
2021-08-26,1485.852539,1495.724731,1482.162720,1489.479126,1341.741089,4749063
2021-08-27,1483.031982,1491.896851,1483.031982,1486.457031,1339.018677,4367571
2021-08-31,1470.943726,1485.651123,1462.481934,1472.756958,1326.677734,8856550
2021-09-01,1473.965820,1500.241699,1473.965820,1482.226074,1335.207764,6241301
2021-09-02,1485.248169,1491.292358,1480.211426,1487.061401,1339.563354,6299981
2021-09-03,1491.695313,1497.940918,1481.017334,1489.680542,1341.922607,4862702
2021-09-06,1485.248169,1499.552734,1485.248169,1499.149658,1350.452271,2435794
2021-09-07,1507.007080,1507.007080,1477.189331,1481.621704,1334.663086,3985133
2021-09-08,1474.771729,1474.771729,1453.617188,1463.690674,1318.510620,15217017
2021-09-09,1457.445068,1458.250977,1437.032959,1437.297974,1294.735718,5919194
2021-09-10,1428.836182,1453.617188,1417.352295,1430.045044,1288.202271,3935765
2021-09-13,1438.305298,1443.140625,1425.209717,1425.814087,1284.390869,197676
2021-09-14,1426.217041,1430.447876,1419.304565,1424.605347,1283.302124,6489641
2021-09-15,1422.389160,1425.411255,1405.868408,1407.883057,1268.238281,8061974
2021-09-16,1414.128662,1415.337646,1400.032837,1405.264038,1265.879272,11859039
2021-09-17,1413.725830,1416.143555,1393.780151,1398.413940,1259.708496,18340682
2021-09-20,1401.033081,1418.359619,1387.534546,1414.330200,1274.045898,5747044
2021-09-21,1416.344849,1429.440552,1410.905151,1429.440552,1287.657837,9539829
2021-09-22,1427.425903,1444.752441,1420.978760,1439.514160,1296.732178,7827518
2021-09-23,1439.514160,1443.543579,1424.403809,1424.403809,1283.120361,4647786
2021-09-24,1422.187622,1424.806641,1396.197754,1398.212524,1259.527222,7035319
2021-09-27,1408.487549,1409.696411,1392.974243,1397.406616,1258.801147,7406434
2021-09-28,1390.556641,1405.666870,1389.952148,1393.175659,1254.989746,6643956
